x,y,z,prime,pcolor
083,25,1.93333333333333, ,gray91
083,26,1.9, ,gray91
083,27,1.86666666666667, ,gray91
083,28,1.83333333333333, ,gray91
083,29,1.8, ,gray91
084,00,2.8, ,gray91
084,01,2.76666666666667, ,gray91
084,02,2.73333333333333, ,gray91
084,03,2.7, ,gray91
084,04,2.66666666666667, ,gray91
084,05,2.63333333333333, ,gray91
084,06,2.6, ,gray91
084,07,2.56666666666667, ,gray91
084,08,2.53333333333333, ,gray91
084,09,2.5, ,gray91
084,10,2.46666666666667, ,gray91
084,11,2.43333333333333, ,gray91
084,12,2.4, ,gray91
084,13,2.36666666666667, ,gray91
084,14,2.33333333333333, ,gray91
084,15,2.3, ,gray91
084,16,2.26666666666667, ,gray91
084,17,2.23333333333333, ,gray91
084,18,2.2, ,gray91
084,19,2.16666666666667, ,gray91
084,20,2.13333333333333, ,gray91
084,21,2.1, ,gray91
084,22,2.06666666666667, ,gray91
084,23,2.03333333333333, ,gray91
084,24,2, ,gray91
084,25,1.96666666666667, ,gray91
084,26,1.93333333333333, ,gray91
084,27,1.9, ,gray91
084,28,1.86666666666667, ,gray91
084,29,1.83333333333333, ,gray91
085,00,2.83333333333333, ,gray91
085,01,2.8, ,gray91
085,02,2.76666666666667, ,gray91
085,03,2.73333333333333, ,gray91
085,04,2.7, ,gray91
085,05,2.66666666666667, ,gray91
085,06,2.63333333333333, ,gray91
085,07,2.6, ,gray91
085,08,2.56666666666667, ,gray91
085,09,2.53333333333333, ,gray91
085,10,2.5, ,gray91
085,11,2.46666666666667, ,gray91
085,12,2.43333333333333, ,gray91
085,13,2.4, ,gray91
085,14,2.36666666666667, ,gray91
085,15,2.33333333333333, ,gray91
085,16,2.3, ,gray91
085,17,2.26666666666667, ,gray91
085,18,2.23333333333333, ,gray91
085,19,2.2, ,gray91
085,20,2.16666666666667, ,gray91
085,21,2.13333333333333, ,gray91
085,22,2.1, ,gray91
085,23,2.06666666666667, ,gray91
085,24,2.03333333333333, ,gray91
085,25,2, ,gray91
085,26,1.96666666666667, ,gray91
085,27,1.93333333333333, ,gray91
085,28,1.9, ,gray91
085,29,1.86666666666667, ,gray91
086,00,2.86666666666667, ,gray91
086,01,2.83333333333333, ,gray91
086,02,2.8, ,gray91
086,03,2.76666666666667, ,gray91
086,04,2.73333333333333, ,gray91
086,05,2.7, ,gray91
086,06,2.66666666666667, ,gray91
086,07,2.63333333333333, ,gray91
086,08,2.6, ,gray91
086,09,2.56666666666667, ,gray91
086,10,2.53333333333333, ,gray91
086,11,2.5, ,gray91
086,12,2.46666666666667, ,gray91
086,13,2.43333333333333, ,gray91
086,14,2.4, ,gray91
086,15,2.36666666666667, ,gray91
086,16,2.33333333333333, ,gray91
086,17,2.3, ,gray91
086,18,2.26666666666667, ,gray91
086,19,2.23333333333333, ,gray91
086,20,2.2, ,gray91
086,21,2.16666666666667, ,gray91
