#x,y,z,prime,color
x,y,z,prime,pcolor

NUMBER  PFLAG   x,y,z,prime,pcolor
1041307 P       07,07,34710,1041307,GREEN
1041311 P       11,11,34710,1041311,RED
1041317 P       17,17,34710,1041317,GOLD
1041329 P       29,29,34710,1041329,BLUE
1041343 P       13,13,34711,1041343,GOLD
1041349 P       19,19,34711,1041349,RED
1041373 P       13,13,34712,1041373,GOLD
1041421 P       01,01,34714,1041421,BLUE
1041427 P       07,07,34714,1041427,GREEN
1041449 P       29,29,34714,1041449,BLUE
1041451 P       01,01,34715,1041451,BLUE
1041461 P       11,11,34715,1041461,RED
1041497 P       17,17,34716,1041497,GOLD
1041511 P       01,01,34717,1041511,BLUE
1041517 P       07,07,34717,1041517,GREEN
1041529 P       19,19,34717,1041529,RED
1041553 P       13,13,34718,1041553,GOLD
1041559 P       19,19,34718,1041559,RED
1041563 P       23,23,34718,1041563,GREEN
1041571 P       01,01,34719,1041571,BLUE
1041577 P       07,07,34719,1041577,GREEN
1041583 P       13,13,34719,1041583,GOLD
1041617 P       17,17,34720,1041617,GOLD
1041619 P       19,19,34720,1041619,RED
1041643 P       13,13,34721,1041643,GOLD
1041653 P       23,23,34721,1041653,GREEN
1041671 P       11,11,34722,1041671,RED
1041673 P       13,13,34722,1041673,GOLD
1041701 P       11,11,34723,1041701,RED
1041731 P       11,11,34724,1041731,RED
1041737 P       17,17,34724,1041737,GOLD
1041757 P       07,07,34725,1041757,GREEN
1041779 P       29,29,34725,1041779,BLUE
1041787 P       07,07,34726,1041787,GREEN
1041793 P       13,13,34726,1041793,GOLD
1041823 P       13,13,34727,1041823,GOLD
1041829 P       19,19,34727,1041829,RED
1041841 P       01,01,34728,1041841,BLUE
1041853 P       13,13,34728,1041853,GOLD
1041857 P       17,17,34728,1041857,GOLD
1041863 P       23,23,34728,1041863,GREEN
1041869 P       29,29,34728,1041869,BLUE
1041889 P       19,19,34729,1041889,RED
1041893 P       23,23,34729,1041893,GREEN
1041907 P       07,07,34730,1041907,GREEN
1041919 P       19,19,34730,1041919,RED
1041949 P       19,19,34731,1041949,RED
1041961 P       01,01,34732,1041961,BLUE
1041983 P       23,23,34732,1041983,GREEN
1041991 P       01,01,34733,1041991,BLUE
1042001 P       11,11,34733,1042001,RED
1042021 P       01,01,34734,1042021,BLUE
1042039 P       19,19,34734,1042039,RED
1042043 P       23,23,34734,1042043,GREEN
1042081 P       01,01,34736,1042081,BLUE
1042087 P       07,07,34736,1042087,GREEN
1042091 P       11,11,34736,1042091,RED
1042099 P       19,19,34736,1042099,RED
1042103 P       23,23,34736,1042103,GREEN
1042109 P       29,29,34736,1042109,BLUE
1042121 P       11,11,34737,1042121,RED
1042123 P       13,13,34737,1042123,GOLD
1042133 P       23,23,34737,1042133,GREEN
1042141 P       01,01,34738,1042141,BLUE
1042183 P       13,13,34739,1042183,GOLD
1042187 P       17,17,34739,1042187,GOLD
1042193 P       23,23,34739,1042193,GREEN
1042211 P       11,11,34740,1042211,RED
1042241 P       11,11,34741,1042241,RED
1042243 P       13,13,34741,1042243,GOLD
1042259 P       29,29,34741,1042259,BLUE
1042267 P       07,07,34742,1042267,GREEN
1042271 P       11,11,34742,1042271,RED
1042273 P       13,13,34742,1042273,GOLD
1042309 P       19,19,34743,1042309,RED
1042331 P       11,11,34744,1042331,RED
1042333 P       13,13,34744,1042333,GOLD
1042357 P       07,07,34745,1042357,GREEN
1042369 P       19,19,34745,1042369,RED
1042373 P       23,23,34745,1042373,GREEN
1042381 P       01,01,34746,1042381,BLUE
1042399 P       19,19,34746,1042399,RED
1042427 P       17,17,34747,1042427,GOLD
1042439 P       29,29,34747,1042439,BLUE
1042451 P       11,11,34748,1042451,RED
1042469 P       29,29,34748,1042469,BLUE
1042487 P       17,17,34749,1042487,GOLD
1042519 P       19,19,34750,1042519,RED
1042523 P       23,23,34750,1042523,GREEN
1042529 P       29,29,34750,1042529,BLUE
1042571 P       11,11,34752,1042571,RED
1042577 P       17,17,34752,1042577,GOLD
1042583 P       23,23,34752,1042583,GREEN
1042597 P       07,07,34753,1042597,GREEN
1042607 P       17,17,34753,1042607,GOLD
1042609 P       19,19,34753,1042609,RED
1042619 P       29,29,34753,1042619,BLUE
1042631 P       11,11,34754,1042631,RED
1042633 P       13,13,34754,1042633,GOLD
1042681 P       01,01,34756,1042681,BLUE
1042687 P       07,07,34756,1042687,GREEN
1042693 P       13,13,34756,1042693,GOLD
1042703 P       23,23,34756,1042703,GREEN
1042709 P       29,29,34756,1042709,BLUE
1042733 P       23,23,34757,1042733,GREEN
1042759 P       19,19,34758,1042759,RED
1042781 P       11,11,34759,1042781,RED
1042799 P       29,29,34759,1042799,BLUE
1042819 P       19,19,34760,1042819,RED
1042829 P       29,29,34760,1042829,BLUE
1042837 P       07,07,34761,1042837,GREEN
1042849 P       19,19,34761,1042849,RED
1042861 P       01,01,34762,1042861,BLUE
1042897 P       07,07,34763,1042897,GREEN
1042901 P       11,11,34763,1042901,RED
1042903 P       13,13,34763,1042903,GOLD
1042931 P       11,11,34764,1042931,RED
1042949 P       29,29,34764,1042949,BLUE
1042961 P       11,11,34765,1042961,RED
1042997 P       17,17,34766,1042997,GOLD
1043011 P       01,01,34767,1043011,BLUE
1043023 P       13,13,34767,1043023,GOLD
1043047 P       07,07,34768,1043047,GREEN
1043083 P       13,13,34769,1043083,GOLD
1043089 P       19,19,34769,1043089,RED
1043111 P       11,11,34770,1043111,RED
1043113 P       13,13,34770,1043113,GOLD
1043117 P       17,17,34770,1043117,GOLD
1043131 P       01,01,34771,1043131,BLUE
1043167 P       07,07,34772,1043167,GREEN
1043173 P       13,13,34772,1043173,GOLD
1043177 P       17,17,34772,1043177,GOLD
1043183 P       23,23,34772,1043183,GREEN
1043191 P       01,01,34773,1043191,BLUE
1043201 P       11,11,34773,1043201,RED
1043209 P       19,19,34773,1043209,RED
1043213 P       23,23,34773,1043213,GREEN
1043221 P       01,01,34774,1043221,BLUE
1043279 P       29,29,34775,1043279,BLUE
1043291 P       11,11,34776,1043291,RED
1043293 P       13,13,34776,1043293,GOLD
1043299 P       19,19,34776,1043299,RED
1043311 P       01,01,34777,1043311,BLUE
1043323 P       13,13,34777,1043323,GOLD
1043351 P       11,11,34778,1043351,RED
1043369 P       29,29,34778,1043369,BLUE
1043377 P       07,07,34779,1043377,GREEN
1043401 P       01,01,34780,1043401,BLUE
1043453 P       23,23,34781,1043453,GREEN
1043467 P       07,07,34782,1043467,GREEN
1043479 P       19,19,34782,1043479,RED
1043489 P       29,29,34782,1043489,BLUE
1043501 P       11,11,34783,1043501,RED
1043513 P       23,23,34783,1043513,GREEN
1043521 P       01,01,34784,1043521,BLUE
1043531 P       11,11,34784,1043531,RED
1043543 P       23,23,34784,1043543,GREEN
1043557 P       07,07,34785,1043557,GREEN
1043587 P       07,07,34786,1043587,GREEN
1043591 P       11,11,34786,1043591,RED
1043593 P       13,13,34786,1043593,GOLD
1043597 P       17,17,34786,1043597,GOLD
1043599 P       19,19,34786,1043599,RED
1043617 P       07,07,34787,1043617,GREEN
1043639 P       29,29,34787,1043639,BLUE
1043657 P       17,17,34788,1043657,GOLD
1043663 P       23,23,34788,1043663,GREEN
1043683 P       13,13,34789,1043683,GOLD
1043701 P       01,01,34790,1043701,BLUE
1043723 P       23,23,34790,1043723,GREEN
1043743 P       13,13,34791,1043743,GOLD
1043747 P       17,17,34791,1043747,GOLD
1043753 P       23,23,34791,1043753,GREEN
1043759 P       29,29,34791,1043759,BLUE
1043761 P       01,01,34792,1043761,BLUE
1043767 P       07,07,34792,1043767,GREEN
1043773 P       13,13,34792,1043773,GOLD
1043831 P       11,11,34794,1043831,RED
1043837 P       17,17,34794,1043837,GOLD
1043839 P       19,19,34794,1043839,RED
1043843 P       23,23,34794,1043843,GREEN
1043849 P       29,29,34794,1043849,BLUE
1043857 P       07,07,34795,1043857,GREEN
1043869 P       19,19,34795,1043869,RED
1043873 P       23,23,34795,1043873,GREEN
1043897 P       17,17,34796,1043897,GOLD
1043899 P       19,19,34796,1043899,RED
1043921 P       11,11,34797,1043921,RED
1043923 P       13,13,34797,1043923,GOLD
1043929 P       19,19,34797,1043929,RED
1043951 P       11,11,34798,1043951,RED
1043969 P       29,29,34798,1043969,BLUE
1043981 P       11,11,34799,1043981,RED
1044019 P       19,19,34800,1044019,RED
1044023 P       23,23,34800,1044023,GREEN
1044041 P       11,11,34801,1044041,RED
1044053 P       23,23,34801,1044053,GREEN
1044079 P       19,19,34802,1044079,RED
1044091 P       01,01,34803,1044091,BLUE
1044097 P       07,07,34803,1044097,GREEN
1044133 P       13,13,34804,1044133,GOLD
1044139 P       19,19,34804,1044139,RED
1044149 P       29,29,34804,1044149,BLUE
1044161 P       11,11,34805,1044161,RED
1044167 P       17,17,34805,1044167,GOLD
1044179 P       29,29,34805,1044179,BLUE
1044181 P       01,01,34806,1044181,BLUE
1044187 P       07,07,34806,1044187,GREEN
1044193 P       13,13,34806,1044193,GOLD
1044209 P       29,29,34806,1044209,BLUE
1044217 P       07,07,34807,1044217,GREEN
1044227 P       17,17,34807,1044227,GOLD
1044247 P       07,07,34808,1044247,GREEN
1044257 P       17,17,34808,1044257,GOLD
1044271 P       01,01,34809,1044271,BLUE
1044283 P       13,13,34809,1044283,GOLD
1044287 P       17,17,34809,1044287,GOLD
1044289 P       19,19,34809,1044289,RED
1044299 P       29,29,34809,1044299,BLUE
1044343 P       13,13,34811,1044343,GOLD
1044347 P       17,17,34811,1044347,GOLD
1044353 P       23,23,34811,1044353,GREEN
1044367 P       07,07,34812,1044367,GREEN
1044371 P       11,11,34812,1044371,RED
1044383 P       23,23,34812,1044383,GREEN
1044391 P       01,01,34813,1044391,BLUE
1044397 P       07,07,34813,1044397,GREEN
1044409 P       19,19,34813,1044409,RED
1044437 P       17,17,34814,1044437,GOLD
1044443 P       23,23,34814,1044443,GREEN
1044451 P       01,01,34815,1044451,BLUE
1044457 P       07,07,34815,1044457,GREEN
1044479 P       29,29,34815,1044479,BLUE
1044509 P       29,29,34816,1044509,BLUE
1044517 P       07,07,34817,1044517,GREEN
1044529 P       19,19,34817,1044529,RED
1044559 P       19,19,34818,1044559,RED
1044569 P       29,29,34818,1044569,BLUE
1044583 P       13,13,34819,1044583,GOLD
1044587 P       17,17,34819,1044587,GOLD
1044613 P       13,13,34820,1044613,GOLD
1044619 P       19,19,34820,1044619,RED
1044629 P       29,29,34820,1044629,BLUE
1044653 P       23,23,34821,1044653,GREEN
1044689 P       29,29,34822,1044689,BLUE
1044697 P       07,07,34823,1044697,GREEN
1044727 P       07,07,34824,1044727,GREEN
1044733 P       13,13,34824,1044733,GOLD
1044737 P       17,17,34824,1044737,GOLD
1044739 P       19,19,34824,1044739,RED
1044749 P       29,29,34824,1044749,BLUE
1044751 P       01,01,34825,1044751,BLUE
1044761 P       11,11,34825,1044761,RED
1044767 P       17,17,34825,1044767,GOLD
1044779 P       29,29,34825,1044779,BLUE
1044781 P       01,01,34826,1044781,BLUE
1044809 P       29,29,34826,1044809,BLUE
1044811 P       01,01,34827,1044811,BLUE
1044833 P       23,23,34827,1044833,GREEN
1044839 P       29,29,34827,1044839,BLUE
1044847 P       07,07,34828,1044847,GREEN
1044851 P       11,11,34828,1044851,RED
1044859 P       19,19,34828,1044859,RED
1044877 P       07,07,34829,1044877,GREEN
1044889 P       19,19,34829,1044889,RED
1044893 P       23,23,34829,1044893,GREEN
1044931 P       01,01,34831,1044931,BLUE
1044941 P       11,11,34831,1044941,RED
1044971 P       11,11,34832,1044971,RED
1044997 P       07,07,34833,1044997,GREEN
1045003 P       13,13,34833,1045003,GOLD
1045013 P       23,23,34833,1045013,GREEN
1045021 P       01,01,34834,1045021,BLUE
1045027 P       07,07,34834,1045027,GREEN
1045043 P       23,23,34834,1045043,GREEN
1045061 P       11,11,34835,1045061,RED
1045063 P       13,13,34835,1045063,GOLD
1045081 P       01,01,34836,1045081,BLUE
1045111 P       01,01,34837,1045111,BLUE
1045117 P       07,07,34837,1045117,GREEN
1045123 P       13,13,34837,1045123,GOLD
1045129 P       19,19,34837,1045129,RED
1045151 P       11,11,34838,1045151,RED
1045153 P       13,13,34838,1045153,GOLD
1045157 P       17,17,34838,1045157,GOLD
1045183 P       13,13,34839,1045183,GOLD
1045193 P       23,23,34839,1045193,GREEN
1045199 P       29,29,34839,1045199,BLUE
1045223 P       23,23,34840,1045223,GREEN
1045229 P       29,29,34840,1045229,BLUE
1045237 P       07,07,34841,1045237,GREEN
1045241 P       11,11,34841,1045241,RED
1045273 P       13,13,34842,1045273,GOLD
1045277 P       17,17,34842,1045277,GOLD
1045307 P       17,17,34843,1045307,GOLD
1045309 P       19,19,34843,1045309,RED
1045321 P       01,01,34844,1045321,BLUE
1045349 P       29,29,34844,1045349,BLUE
1045367 P       17,17,34845,1045367,GOLD
1045391 P       11,11,34846,1045391,RED
1045393 P       13,13,34846,1045393,GOLD
1045397 P       17,17,34846,1045397,GOLD
1045409 P       29,29,34846,1045409,BLUE
1045411 P       01,01,34847,1045411,BLUE
1045423 P       13,13,34847,1045423,GOLD
1045427 P       17,17,34847,1045427,GOLD
1045469 P       29,29,34848,1045469,BLUE
1045487 P       17,17,34849,1045487,GOLD
1045493 P       23,23,34849,1045493,GREEN
1045507 P       07,07,34850,1045507,GREEN
1045523 P       23,23,34850,1045523,GREEN
1045529 P       29,29,34850,1045529,BLUE
1045543 P       13,13,34851,1045543,GOLD
1045547 P       17,17,34851,1045547,GOLD
1045549 P       19,19,34851,1045549,RED
1045559 P       29,29,34851,1045559,BLUE
1045571 P       11,11,34852,1045571,RED
1045573 P       13,13,34852,1045573,GOLD
1045607 P       17,17,34853,1045607,GOLD
1045621 P       01,01,34854,1045621,BLUE
1045633 P       13,13,34854,1045633,GOLD
1045643 P       23,23,34854,1045643,GREEN
1045651 P       01,01,34855,1045651,BLUE
1045663 P       13,13,34855,1045663,GOLD
1045679 P       29,29,34855,1045679,BLUE
1045691 P       11,11,34856,1045691,RED
1045727 P       17,17,34857,1045727,GOLD
1045729 P       19,19,34857,1045729,RED
1045739 P       29,29,34857,1045739,BLUE
1045763 P       23,23,34858,1045763,GREEN
1045799 P       29,29,34859,1045799,BLUE
1045801 P       01,01,34860,1045801,BLUE
1045819 P       19,19,34860,1045819,RED
1045829 P       29,29,34860,1045829,BLUE
1045841 P       11,11,34861,1045841,RED
1045859 P       29,29,34861,1045859,BLUE
1045903 P       13,13,34863,1045903,GOLD
1045907 P       17,17,34863,1045907,GOLD
1045963 P       13,13,34865,1045963,GOLD
1045981 P       01,01,34866,1045981,BLUE
1045987 P       07,07,34866,1045987,GREEN
1045997 P       17,17,34866,1045997,GOLD
1046029 P       19,19,34867,1046029,RED
1046047 P       07,07,34868,1046047,GREEN
1046051 P       11,11,34868,1046051,RED
1046053 P       13,13,34868,1046053,GOLD
1046069 P       29,29,34868,1046069,BLUE
1046077 P       07,07,34869,1046077,GREEN
1046081 P       11,11,34869,1046081,RED
1046113 P       13,13,34870,1046113,GOLD
1046119 P       19,19,34870,1046119,RED
1046179 P       19,19,34872,1046179,RED
1046183 P       23,23,34872,1046183,GREEN
1046189 P       29,29,34872,1046189,BLUE
1046191 P       01,01,34873,1046191,BLUE
1046203 P       13,13,34873,1046203,GOLD
1046207 P       17,17,34873,1046207,GOLD
1046237 P       17,17,34874,1046237,GOLD
1046239 P       19,19,34874,1046239,RED
1046257 P       07,07,34875,1046257,GREEN
1046263 P       13,13,34875,1046263,GOLD
1046329 P       19,19,34877,1046329,RED
1046347 P       07,07,34878,1046347,GREEN
1046351 P       11,11,34878,1046351,RED
1046369 P       29,29,34878,1046369,BLUE
1046371 P       01,01,34879,1046371,BLUE
1046389 P       19,19,34879,1046389,RED
1046393 P       23,23,34879,1046393,GREEN
1046399 P       29,29,34879,1046399,BLUE
1046413 P       13,13,34880,1046413,GOLD
1046447 P       17,17,34881,1046447,GOLD
1046449 P       19,19,34881,1046449,RED
1046459 P       29,29,34881,1046459,BLUE
1046497 P       07,07,34883,1046497,GREEN
1046519 P       29,29,34883,1046519,BLUE
1046527 P       07,07,34884,1046527,GREEN
1046557 P       07,07,34885,1046557,GREEN
1046579 P       29,29,34885,1046579,BLUE
1046587 P       07,07,34886,1046587,GREEN
1046597 P       17,17,34886,1046597,GOLD
1046599 P       19,19,34886,1046599,RED
1046627 P       17,17,34887,1046627,GOLD
1046641 P       01,01,34888,1046641,BLUE
1046657 P       17,17,34888,1046657,GOLD
1046659 P       19,19,34888,1046659,RED
1046677 P       07,07,34889,1046677,GREEN
1046681 P       11,11,34889,1046681,RED
1046687 P       17,17,34889,1046687,GOLD
1046701 P       01,01,34890,1046701,BLUE
1046711 P       11,11,34890,1046711,RED
1046779 P       19,19,34892,1046779,RED
1046791 P       01,01,34893,1046791,BLUE
1046797 P       07,07,34893,1046797,GREEN
1046807 P       17,17,34893,1046807,GOLD
1046827 P       07,07,34894,1046827,GREEN
1046833 P       13,13,34894,1046833,GOLD
1046849 P       29,29,34894,1046849,BLUE
1046863 P       13,13,34895,1046863,GOLD
1046867 P       17,17,34895,1046867,GOLD
1046897 P       17,17,34896,1046897,GOLD
1046917 P       07,07,34897,1046917,GREEN
1046933 P       23,23,34897,1046933,GREEN
1046951 P       11,11,34898,1046951,RED
1046959 P       19,19,34898,1046959,RED
1046977 P       07,07,34899,1046977,GREEN
1046993 P       23,23,34899,1046993,GREEN
1046999 P       29,29,34899,1046999,BLUE
1047031 P       01,01,34901,1047031,BLUE
1047041 P       11,11,34901,1047041,RED
1047043 P       13,13,34901,1047043,GOLD
1047061 P       01,01,34902,1047061,BLUE
1047077 P       17,17,34902,1047077,GOLD
1047089 P       29,29,34902,1047089,BLUE
1047097 P       07,07,34903,1047097,GREEN
1047107 P       17,17,34903,1047107,GOLD
1047119 P       29,29,34903,1047119,BLUE
1047127 P       07,07,34904,1047127,GREEN
1047131 P       11,11,34904,1047131,RED
1047133 P       13,13,34904,1047133,GOLD
1047139 P       19,19,34904,1047139,RED
1047157 P       07,07,34905,1047157,GREEN
1047173 P       23,23,34905,1047173,GREEN
1047197 P       17,17,34906,1047197,GOLD
1047199 P       19,19,34906,1047199,RED
1047229 P       19,19,34907,1047229,RED
1047239 P       29,29,34907,1047239,BLUE
1047247 P       07,07,34908,1047247,GREEN
1047271 P       01,01,34909,1047271,BLUE
1047281 P       11,11,34909,1047281,RED
1047283 P       13,13,34909,1047283,GOLD
1047289 P       19,19,34909,1047289,RED
1047307 P       07,07,34910,1047307,GREEN
1047311 P       11,11,34910,1047311,RED
1047313 P       13,13,34910,1047313,GOLD
1047317 P       17,17,34910,1047317,GOLD
1047323 P       23,23,34910,1047323,GREEN
1047341 P       11,11,34911,1047341,RED
1047367 P       07,07,34912,1047367,GREEN
1047373 P       13,13,34912,1047373,GOLD
1047379 P       19,19,34912,1047379,RED
1047391 P       01,01,34913,1047391,BLUE
1047419 P       29,29,34913,1047419,BLUE
1047467 P       17,17,34915,1047467,GOLD
1047469 P       19,19,34915,1047469,RED
1047479 P       29,29,34915,1047479,BLUE
1047491 P       11,11,34916,1047491,RED
1047499 P       19,19,34916,1047499,RED
1047511 P       01,01,34917,1047511,BLUE
1047533 P       23,23,34917,1047533,GREEN
1047539 P       29,29,34917,1047539,BLUE
1047551 P       11,11,34918,1047551,RED
1047559 P       19,19,34918,1047559,RED
1047587 P       17,17,34919,1047587,GOLD
1047589 P       19,19,34919,1047589,RED
1047647 P       17,17,34921,1047647,GOLD
1047649 P       19,19,34921,1047649,RED
1047653 P       23,23,34921,1047653,GREEN
1047667 P       07,07,34922,1047667,GREEN
1047671 P       11,11,34922,1047671,RED
1047689 P       29,29,34922,1047689,BLUE
1047691 P       01,01,34923,1047691,BLUE
1047701 P       11,11,34923,1047701,RED
1047703 P       13,13,34923,1047703,GOLD
1047713 P       23,23,34923,1047713,GREEN
1047721 P       01,01,34924,1047721,BLUE
1047737 P       17,17,34924,1047737,GOLD
1047751 P       01,01,34925,1047751,BLUE
1047763 P       13,13,34925,1047763,GOLD
1047773 P       23,23,34925,1047773,GREEN
1047779 P       29,29,34925,1047779,BLUE
1047821 P       11,11,34927,1047821,RED
1047833 P       23,23,34927,1047833,GREEN
1047841 P       01,01,34928,1047841,BLUE
1047859 P       19,19,34928,1047859,RED
1047881 P       11,11,34929,1047881,RED
1047883 P       13,13,34929,1047883,GOLD
1047887 P       17,17,34929,1047887,GOLD
1047923 P       23,23,34930,1047923,GREEN
1047929 P       29,29,34930,1047929,BLUE
1047941 P       11,11,34931,1047941,RED
1047961 P       01,01,34932,1047961,BLUE
1047971 P       11,11,34932,1047971,RED
1047979 P       19,19,34932,1047979,RED
1047989 P       29,29,34932,1047989,BLUE
1047997 P       07,07,34933,1047997,GREEN
1048007 P       17,17,34933,1048007,GOLD
1048009 P       19,19,34933,1048009,RED
1048013 P       23,23,34933,1048013,GREEN
1048027 P       07,07,34934,1048027,GREEN
1048043 P       23,23,34934,1048043,GREEN
1048049 P       29,29,34934,1048049,BLUE
1048051 P       01,01,34935,1048051,BLUE
1048063 P       13,13,34935,1048063,GOLD
1048123 P       13,13,34937,1048123,GOLD
1048127 P       17,17,34937,1048127,GOLD
1048129 P       19,19,34937,1048129,RED
1048139 P       29,29,34937,1048139,BLUE
1048189 P       19,19,34939,1048189,RED
1048193 P       23,23,34939,1048193,GREEN
1048213 P       13,13,34940,1048213,GOLD
1048217 P       17,17,34940,1048217,GOLD
1048219 P       19,19,34940,1048219,RED
1048261 P       01,01,34942,1048261,BLUE
1048273 P       13,13,34942,1048273,GOLD
1048291 P       01,01,34943,1048291,BLUE
1048309 P       19,19,34943,1048309,RED
1048343 P       23,23,34944,1048343,GREEN
1048357 P       07,07,34945,1048357,GREEN
1048361 P       11,11,34945,1048361,RED
1048367 P       17,17,34945,1048367,GOLD
1048387 P       07,07,34946,1048387,GREEN
1048391 P       11,11,34946,1048391,RED
1048423 P       13,13,34947,1048423,GOLD
1048433 P       23,23,34947,1048433,GREEN
1048447 P       07,07,34948,1048447,GREEN
1048507 P       07,07,34950,1048507,GREEN
1048517 P       17,17,34950,1048517,GOLD
1048549 P       19,19,34951,1048549,RED
1048559 P       29,29,34951,1048559,BLUE
1048571 P       11,11,34952,1048571,RED
1048573 P       13,13,34952,1048573,GOLD
1048583 P       23,23,34952,1048583,GREEN
1048589 P       29,29,34952,1048589,BLUE
1048601 P       11,11,34953,1048601,RED
1048609 P       19,19,34953,1048609,RED
1048613 P       23,23,34953,1048613,GREEN
1048627 P       07,07,34954,1048627,GREEN
1048633 P       13,13,34954,1048633,GOLD
1048661 P       11,11,34955,1048661,RED
1048681 P       01,01,34956,1048681,BLUE
1048703 P       23,23,34956,1048703,GREEN
1048709 P       29,29,34956,1048709,BLUE
1048717 P       07,07,34957,1048717,GREEN
1048721 P       11,11,34957,1048721,RED
1048759 P       19,19,34958,1048759,RED
1048783 P       13,13,34959,1048783,GOLD
1048793 P       23,23,34959,1048793,GREEN
1048799 P       29,29,34959,1048799,BLUE
1048807 P       07,07,34960,1048807,GREEN
1048829 P       29,29,34960,1048829,BLUE
1048837 P       07,07,34961,1048837,GREEN
1048847 P       17,17,34961,1048847,GOLD
1048867 P       07,07,34962,1048867,GREEN
1048877 P       17,17,34962,1048877,GOLD
1048889 P       29,29,34962,1048889,BLUE
1048891 P       01,01,34963,1048891,BLUE
1048897 P       07,07,34963,1048897,GREEN
1048909 P       19,19,34963,1048909,RED
1048919 P       29,29,34963,1048919,BLUE
1048963 P       13,13,34965,1048963,GOLD
1048991 P       11,11,34966,1048991,RED
1049011 P       01,01,34967,1049011,BLUE
1049023 P       13,13,34967,1049023,GOLD
1049039 P       29,29,34967,1049039,BLUE
1049051 P       11,11,34968,1049051,RED
1049057 P       17,17,34968,1049057,GOLD
1049063 P       23,23,34968,1049063,GREEN
1049077 P       07,07,34969,1049077,GREEN
1049089 P       19,19,34969,1049089,RED
1049093 P       23,23,34969,1049093,GREEN
1049101 P       01,01,34970,1049101,BLUE
1049117 P       17,17,34970,1049117,GOLD
1049129 P       29,29,34970,1049129,BLUE
1049131 P       01,01,34971,1049131,BLUE
1049137 P       07,07,34971,1049137,GREEN
1049141 P       11,11,34971,1049141,RED
1049143 P       13,13,34971,1049143,GOLD
1049171 P       11,11,34972,1049171,RED
1049173 P       13,13,34972,1049173,GOLD
1049177 P       17,17,34972,1049177,GOLD
1049183 P       23,23,34972,1049183,GREEN
1049201 P       11,11,34973,1049201,RED
1049219 P       29,29,34973,1049219,BLUE
1049227 P       07,07,34974,1049227,GREEN
1049239 P       19,19,34974,1049239,RED
1049263 P       13,13,34975,1049263,GOLD
1049281 P       01,01,34976,1049281,BLUE
1049297 P       17,17,34976,1049297,GOLD
1049333 P       23,23,34977,1049333,GREEN
1049339 P       29,29,34977,1049339,BLUE
1049387 P       17,17,34979,1049387,GOLD
1049413 P       13,13,34980,1049413,GOLD
1049429 P       29,29,34980,1049429,BLUE
1049437 P       07,07,34981,1049437,GREEN
1049459 P       29,29,34981,1049459,BLUE
1049471 P       11,11,34982,1049471,RED
1049473 P       13,13,34982,1049473,GOLD
1049479 P       19,19,34982,1049479,RED
1049483 P       23,23,34982,1049483,GREEN
1049497 P       07,07,34983,1049497,GREEN
1049509 P       19,19,34983,1049509,RED
1049519 P       29,29,34983,1049519,BLUE
1049527 P       07,07,34984,1049527,GREEN
1049533 P       13,13,34984,1049533,GOLD
1049537 P       17,17,34984,1049537,GOLD
1049549 P       29,29,34984,1049549,BLUE
1049569 P       19,19,34985,1049569,RED
1049599 P       19,19,34986,1049599,RED
1049603 P       23,23,34986,1049603,GREEN
1049611 P       01,01,34987,1049611,BLUE
1049623 P       13,13,34987,1049623,GOLD
1049639 P       29,29,34987,1049639,BLUE
1049663 P       23,23,34988,1049663,GREEN
1049677 P       07,07,34989,1049677,GREEN
1049681 P       11,11,34989,1049681,RED
1049683 P       13,13,34989,1049683,GOLD
1049687 P       17,17,34989,1049687,GOLD
1049707 P       07,07,34990,1049707,GREEN
1049717 P       17,17,34990,1049717,GOLD
1049747 P       17,17,34991,1049747,GOLD
1049773 P       13,13,34992,1049773,GOLD
1049791 P       01,01,34993,1049791,BLUE
1049809 P       19,19,34993,1049809,RED
1049821 P       01,01,34994,1049821,BLUE
1049827 P       07,07,34994,1049827,GREEN
1049833 P       13,13,34994,1049833,GOLD
1049837 P       17,17,34994,1049837,GOLD
1049843 P       23,23,34994,1049843,GREEN
1049849 P       29,29,34994,1049849,BLUE
1049857 P       07,07,34995,1049857,GREEN
1049861 P       11,11,34995,1049861,RED
1049863 P       13,13,34995,1049863,GOLD
1049891 P       11,11,34996,1049891,RED
1049897 P       17,17,34996,1049897,GOLD
1049899 P       19,19,34996,1049899,RED
1049941 P       01,01,34998,1049941,BLUE
1049953 P       13,13,34998,1049953,GOLD
1049963 P       23,23,34998,1049963,GREEN
1049977 P       07,07,34999,1049977,GREEN
1049999 P       29,29,34999,1049999,BLUE
1050011 P       11,11,35000,1050011,RED
1050013 P       13,13,35000,1050013,GOLD
1050031 P       01,01,35001,1050031,BLUE
1050041 P       11,11,35001,1050041,RED
1050053 P       23,23,35001,1050053,GREEN
1050079 P       19,19,35002,1050079,RED
1050083 P       23,23,35002,1050083,GREEN
1050139 P       19,19,35004,1050139,RED
1050151 P       01,01,35005,1050151,BLUE
1050167 P       17,17,35005,1050167,GOLD
1050169 P       19,19,35005,1050169,RED
1050191 P       11,11,35006,1050191,RED
1050197 P       17,17,35006,1050197,GOLD
1050229 P       19,19,35007,1050229,RED
1050233 P       23,23,35007,1050233,GREEN
1050239 P       29,29,35007,1050239,BLUE
1050241 P       01,01,35008,1050241,BLUE
1050253 P       13,13,35008,1050253,GOLD
1050281 P       11,11,35009,1050281,RED
